geografia_key,ubigeo,dominio_cod,dominio,estrato_cod,estrato,latitud,longitud,altitud
268,140101,1,Costa Norte,1,De 500 000 a más habitantes,-6.764254155,-79.869456024,26.7617577877
269,140101,1,Costa Norte,1,De 500 000 a más habitantes,-6.780104336,-79.857956862,26.1780212367
270,140105,1,Costa Norte,1,De 500 000 a más habitantes,-6.753666777,-79.849720612,26.9330352034
271,140105,1,Costa Norte,1,De 500 000 a más habitantes,-6.744039723,-79.835326577,27.7987976365
272,140101,1,Costa Norte,1,De 500 000 a más habitantes,-6.769034258,-79.812606558,33.627866231
273,140116,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.887268942,-79.563669385,73.5468378479
274,140301,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-6.707979291,-79.919434379,19.3360790823
275,140102,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.628556291,-79.408458667,213.951191035
276,140112,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-6.82081386,-79.908578385,13.0647495987
277,140307,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.146072557,-79.718572836,130.456723591
278,140120,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-6.742358641,-79.699717283,60.2950556746
279,140311,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.761772748,-79.968366061,4.79901301213
280,140301,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-6.706014294,-79.903923143,17.3893939656
281,140306,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-6.457543216,-79.949629335,48.0
282,140306,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-6.490377083,-79.998468028,33.0
283,140202,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-5.985705,-79.297485,2572.0
284,140202,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.044511667,-79.288638333,2308.0
285,150140,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.135269754,-76.98907799,106.496033416
286,150135,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.989841217,-77.108921818,23.4913137988
287,150133,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.161595667,-76.958521746,127.982015789
288,150125,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.856917066,-77.078453871,187.883017822
289,150101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.036306842,-77.077143986,76.8594049752
290,150110,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.966833042,-77.05964002,77.6074288778
291,150105,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.061891128,-77.056986788,110.408917342
292,150103,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.035890624,-76.939486773,315.93409565
293,150137,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.044993595,-76.954947211,282.690050919
294,150112,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.002062347,-77.043342337,228.903290808
295,150109,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.081116099,-76.875655901,456.386762099
296,150102,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.741724625,-77.150646721,102.781119744
297,150125,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.934810228,-77.086323469,91.8781661415
298,150132,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.945246344,-76.986949337,345.011908978
299,150137,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.039380338,-76.972239573,254.766845938
300,150110,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.935133473,-77.054662329,117.787172572
301,150132,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.941014825,-76.971993776,402.89344119
302,150142,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.222841598,-76.937915123,136.368938053
303,150128,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.00469377,-77.036638976,346.387702818
304,150132,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.976200266,-76.984218911,352.287600786
305,150135,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.022289921,-77.081608858,69.4174426512
306,150117,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.974061887,-77.070319479,68.7716923508
307,150110,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.918683338,-77.058558369,134.328349966
308,150128,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.038232178,-77.018804593,198.843685117
309,150143,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.175552921,-76.929244867,227.386436329
310,150141,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.108301028,-77.023101793,111.197217438
311,150104,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.144031394,-77.02082311,73.8206692504
312,150133,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.125850923,-76.950367319,281.010648538
313,150141,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.116476059,-77.001322596,128.219753058
314,150118,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.974427164,-76.931833153,554.294631096
315,150114,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.08346332,-76.904309258,323.330697146
316,150132,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.956696058,-77.002968089,301.59739167
317,150141,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.121005012,-77.003229256,119.874688912
318,150112,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.985272453,-77.054181135,83.5679743991
319,150106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.892422628,-77.020045107,272.750820749
320,150119,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.277167107,-76.868627416,10.0613635684
321,150801,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-11.117896635,-77.610824949,23.1094831518
322,150513,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-12.637804575,-76.653538623,68.2453908091
323,150801,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-11.123709178,-77.606963675,31.7654688443
324,150509,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-12.669041389,-76.62062118,41.1474818786
325,150501,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.079269952,-76.3868139,40.1168781507
326,150204,2,Costa Centro,3,De 50 000 a 99 999 habitantes,-10.797929495,-77.709754367,49.9846054814
327,150201,2,Costa Centro,3,De 50 000 a 99 999 habitantes,-10.745324842,-77.773732936,53.2386017329
328,150203,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-10.695113974,-77.776985828,91.9726151476
329,150202,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-10.668698237,-77.811515548,29.3022923796
330,150514,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-13.05068827,-76.429930908,25.8640613788
331,150511,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-12.878121667,-76.068541667,681.0
332,150511,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-12.917046667,-76.099155,600.0
333,150605,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-11.601799223,-77.246252316,36.0
334,150729,5,Sierra Centro,6,De 500 a 1 999 habitantes,-12.0993023,-76.23089322,3283.2491754
335,151012,5,Sierra Centro,6,De 500 a 1 999 habitantes,-12.811302402,-75.765705423,3180.68803879
336,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.752589456,-73.252865509,93.6073473804
337,160108,7,Selva,2,De 100 000 a 499 999 habitantes,-3.714721866,-73.243786041,84.9028632853
338,160112,7,Selva,2,De 100 000 a 499 999 habitantes,-3.774881337,-73.267778032,92.9029134636
339,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.736239356,-73.244785085,94.7803546952
340,160113,7,Selva,2,De 100 000 a 499 999 habitantes,-3.775749473,-73.280078127,98.1172202584
341,160108,7,Selva,2,De 100 000 a 499 999 habitantes,-3.728944967,-73.254022973,97.3448721677
342,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.756835325,-73.27373433,90.7211978635
343,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.753614312,-73.270665315,90.1432600999
344,160201,7,Selva,3,De 50 000 a 99 999 habitantes,-5.899847692,-76.106640787,156.856057583
345,160301,7,Selva,4,De 20 000 a 49 999 habitantes,-4.505404207,-73.579144078,108.677785474
346,160201,7,Selva,3,De 50 000 a 99 999 habitantes,-5.885723476,-76.133224561,135.990302482
347,160201,7,Selva,3,De 50 000 a 99 999 habitantes,-5.90355042,-76.130981983,149.92838543
348,160701,7,Selva,7,Área de Empadronamiento Rural compuesto,-4.991118333,-77.430286666,178.0
349,160701,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.012831667,-77.25027,153.0
350,160404,7,Selva,7,Área de Empadronamiento Rural compuesto,-3.80847,-71.573845,94.0
351,160404,7,Selva,7,Área de Empadronamiento Rural compuesto,-3.837678333,-71.546516667,94.0
352,160704,7,Selva,8,Área de Empadronamiento Rural simple,-3.366576667,-77.566976667,180.0
353,160704,7,Selva,8,Área de Empadronamiento Rural simple,-3.280531667,-77.483063333,187.0
354,160704,7,Selva,8,Área de Empadronamiento Rural simple,-3.497111103,-77.543323273,187.0
355,160202,7,Selva,8,Área de Empadronamiento Rural simple,-5.791185,-76.351348333,169.0
356,160403,7,Selva,8,Área de Empadronamiento Rural simple,-4.132758333,-70.549121667,74.0
357,160403,7,Selva,8,Área de Empadronamiento Rural simple,-4.14325,-70.61769,91.0
358,160605,7,Selva,8,Área de Empadronamiento Rural simple,-6.162908333,-75.167703333,127.0
359,170101,7,Selva,3,De 50 000 a 99 999 habitantes,-12.606367836,-69.202940778,197.199263249
360,170101,7,Selva,3,De 50 000 a 99 999 habitantes,-12.588486933,-69.204505113,209.841895762
361,170101,7,Selva,3,De 50 000 a 99 999 habitantes,-12.580227125,-69.201279857,210.047204246
362,170101,7,Selva,3,De 50 000 a 99 999 habitantes,-12.589527144,-69.193286962,209.413291778
363,170103,7,Selva,5,De 2 000 a 19 999 habitantes,-12.584702377,-69.167568635,186.857146996
364,170302,7,Selva,5,De 2 000 a 19 999 habitantes,-11.397800605,-69.490486123,286.482147833
365,170302,7,Selva,5,De 2 000 a 19 999 habitantes,-11.409455892,-69.494279909,268.292671908
366,170302,7,Selva,8,Área de Empadronamiento Rural simple,-11.436933333,-69.510515,266.0
367,170302,7,Selva,8,Área de Empadronamiento Rural simple,-11.409641667,-69.474283333,267.0
368,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.206529146,-70.954755598,1309.77422262
369,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.200922651,-70.9513828,1373.48982095
370,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.206259004,-70.924643983,1480.94628453
371,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.192003518,-70.942287346,1413.27498086
372,180301,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.638266928,-71.33586072,35.9053409481
373,180303,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.609584633,-71.342802584,29.543357825
374,180302,3,Costa Sur,5,De 2 000 a 19 999 habitantes,-17.639965013,-71.311023701,201.442688952
375,180301,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.640469784,-71.342143341,11.6862712592
376,180211,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-16.210267,-70.699345,3513.0
377,180204,6,Sierra Sur,6,De 500 a 1 999 habitantes,-16.142967705,-70.540469414,3772.77682562
378,190101,5,Sierra Centro,3,De 50 000 a 99 999 habitantes,-10.683785397,-76.244120389,4358.32158124
379,190101,5,Sierra Centro,3,De 50 000 a 99 999 habitantes,-10.689392839,-76.252898861,4340.63873268
380,190113,5,Sierra Centro,3,De 50 000 a 99 999 habitantes,-10.666956386,-76.260883982,4325.09162699
381,190206,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-10.472263601,-76.353882795,3769.85228878
382,190107,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-10.769736403,-75.813539456,2935.42381958
383,190103,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-10.44848307,-76.182024427,2955.5584448
384,190301,7,Selva,5,De 2 000 a 19 999 habitantes,-10.581099493,-75.406178065,1805.98440892
385,190201,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.631056666,-76.52036,3904.0
386,190201,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.631418333,-76.575828333,4368.0
387,190105,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.760098333,-76.086835,4342.0
388,190105,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.732506667,-76.063403333,4355.0
389,190304,7,Selva,7,Área de Empadronamiento Rural compuesto,-9.981893333,-75.349636667,355.0
390,190304,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.037851667,-75.28291,302.0
391,190306,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.550163333,-74.896155,334.0
392,190306,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.651741667,-74.928155,448.0
393,190306,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.647921667,-74.961476667,707.0
394,200104,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.176954968,-80.609937463,34.6557819101
395,200104,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.190350659,-80.585682162,49.2393821175
396,200101,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.159329111,-80.654622468,42.643993099
397,200104,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.186278487,-80.598655204,40.9735929418
398,200115,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.158991321,-80.664684266,43.6594454682
399,200601,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-4.904229444,-80.721001043,66.404406048
400,200402,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-5.237087175,-79.993009831,127.919439789
401,200605,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-4.861629937,-80.776030215,44.5264184613
402,200606,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-4.905310568,-80.747898087,63.2223092646
403,200601,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-4.9031045,-80.694155769,62.6530545852
404,200401,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-5.172064108,-80.187229398,115.207813868
405,200110,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-5.407346182,-80.711203733,14.3154186599
406,200110,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-5.402667821,-80.74025898,18.0243162703
407,200605,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-4.87946338,-80.799861689,42.6141788657
408,200501,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-5.095311871,-81.092532661,72.9427686147
409,200601,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-4.909061575,-80.676076659,65.3635602336
410,200107,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-5.323911486,-80.663513109,26.5065775011
411,200114,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-4.951848,-80.452682,86.0
412,200114,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-4.954988333,-80.447115,106.0
413,200209,1,Costa Norte,8,Área de Empadronamiento Rural simple,-4.551818333,-79.777495,993.0
414,200209,1,Costa Norte,8,Área de Empadronamiento Rural simple,-4.575286667,-79.797935,1256.0
415,200209,1,Costa Norte,8,Área de Empadronamiento Rural simple,-4.57775,-79.791086667,1472.0
416,200114,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-5.007268333,-80.303666667,134.0
417,200301,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-5.29496,-79.471201667,2655.0
418,200301,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-5.306541667,-79.48436,2783.0
419,210101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.819603099,-70.051286621,4061.0
420,210101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.851855596,-70.018634307,3842.02720032
421,211101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.503107948,-70.131755858,3865.04926869
422,210109,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-15.79950383,-70.34758597,3937.71407729
423,211101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.490646525,-70.123255793,3831.64438557
424,210808,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.535306975,-70.885123312,4059.97358933
425,210304,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-13.991977828,-70.015024553,3805.83567736
426,210501,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-16.083172619,-69.640751137,3851.52030941
427,210208,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-14.753188333,-69.953975,3942.0
428,210208,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-14.754583333,-69.947908333,3942.0
429,210501,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.183052365,-69.608660832,3917.0
430,210501,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.182247117,-69.633594233,3889.0
431,210404,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.72956,-69.294775,3930.0
432,210404,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.706783347,-69.29333871,4229.0
433,210406,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.429796667,-69.2701,3864.0
434,210901,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.285183333,-69.627825,3847.0
435,211105,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.42527755,-70.095424273,3874.0
436,211105,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.448361159,-70.09054982,3866.0
437,210708,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-15.026761667,-70.413281667,3940.0
438,220101,7,Selva,3,De 50 000 a 99 999 habitantes,-6.033595146,-76.974072527,875.87071507
439,220101,7,Selva,3,De 50 000 a 99 999 habitantes,-5.875426681,-77.188409378,813.569934092
440,220304,7,Selva,5,De 2 000 a 19 999 habitantes,-6.74615431,-76.624230185,286.742750275
441,220801,7,Selva,4,De 20 000 a 49 999 habitantes,-6.064474003,-77.164109505,836.50781836
442,220104,7,Selva,5,De 2 000 a 19 999 habitantes,-6.108465677,-76.913616864,1063.98708331
443,220510,7,Selva,5,De 2 000 a 19 999 habitantes,-6.390708546,-76.639784964,653.332926379
444,220101,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.619657536,-77.619989959,1027.0
445,220101,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.649070548,-77.584749642,1191.0
446,220401,7,Selva,7,Área de Empadronamiento Rural compuesto,-6.91538,-76.869336667,655.0
447,220101,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.806543613,-77.119944437,926.0
448,220101,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.775906986,-77.107015751,910.0
449,220909,7,Selva,2,De 100 000 a 499 999 habitantes,-6.515733986,-76.345202516,269.486031329
450,220901,7,Selva,2,De 100 000 a 499 999 habitantes,-6.477481145,-76.361292796,398.809988561
451,220901,7,Selva,2,De 100 000 a 499 999 habitantes,-6.488705069,-76.364722904,318.767140645
452,220601,7,Selva,4,De 20 000 a 49 999 habitantes,-7.178128955,-76.722993818,272.093174108
453,220602,7,Selva,5,De 2 000 a 19 999 habitantes,-7.479514406,-76.652951384,311.323958612
454,220601,7,Selva,4,De 20 000 a 49 999 habitantes,-7.173880539,-76.736874868,315.090865862
455,220205,7,Selva,8,Área de Empadronamiento Rural simple,-6.84253,-76.671998333,386.0
456,220205,7,Selva,8,Área de Empadronamiento Rural simple,-6.81948,-76.676146667,365.0
457,220603,7,Selva,7,Área de Empadronamiento Rural compuesto,-7.250823333,-76.986485,351.0
458,220603,7,Selva,7,Área de Empadronamiento Rural compuesto,-7.306136667,-76.935138333,334.0
459,230104,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-17.97759562,-70.233880695,709.782363168
460,230108,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-17.979045323,-70.222192442,715.969389901
461,230101,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.009872047,-70.246435472,590.430980163
462,230110,3,Costa Sur,2,De 100 000 a 499 999 habitantes,-18.071455265,-70.252020402,448.185521969
